;Partido;Localidad;Link Indec;Otros;0,256 Mbps;0,375 Mbps;0,5 Mbps;0,512 Mbps;0,625 Mbps;0,75 Mbps;1 Mbps;1,25 Mbps;1,5 Mbps;2 Mbps;2,2 Mbps;2,5 Mbps;3 Mbps;3,3 Mbps;3,5 Mbps;4 Mbps;4,5 Mbps;5 Mbps;6 Mbps;6,4 Mbps;7 Mbps;7,5 Mbps;8 Mbps;9 Mbps;10 Mbps;10,2 Mbps;11 Mbps;12 Mbps;12,3 Mbps;13 Mbps;14 Mbps;15 Mbps;16 Mbps;17 Mbps;18 Mbps;20 Mbps;20,5 Mbps;21 Mbps;22 Mbps;23 Mbps;24 Mbps;25 Mbps;25,1 Mbps;25,5 Mbps;26 Mbps;27 Mbps;30 Mbps;31 Mbps;32 Mbps;34 Mbps;35 Mbps;36 Mbps;38 Mbps;39 Mbps;40 Mbps;41 Mbps;45 Mbps;46 Mbps;48 Mbps;49 Mbps;50 Mbps;50,1 Mbps;50,25 Mbps;51 Mbps;55 Mbps;58 Mbps;59 Mbps;60 Mbps;61 Mbps;62 Mbps;64 Mbps;65 Mbps;66 Mbps;70 Mbps;75 Mbps;78 Mbps;80 Mbps;83 Mbps;85 Mbps;90 Mbps;92 Mbps;95 Mbps;100 Mbps;100,25 Mbps;110 Mbps;120 Mbps;122 Mbps;125 Mbps;126 Mbps;130 Mbps;140 Mbps;150 Mbps;157 Mbps;158 Mbps;160 Mbps;164 Mbps;165 Mbps;180 Mbps;200 Mbps;212 Mbps;220 Mbps;225 Mbps;234 Mbps;240 Mbps;250 Mbps;256 Mbps;275 Mbps;300 Mbps;320 Mbps;325 Mbps;330 Mbps;340 Mbps;400 Mbps;450 Mbps;480 Mbps;500 Mbps;512 Mbps;520 Mbps;540 Mbps;600 Mbps;680 Mbps;700 Mbps;800 Mbps;850 Mbps;900 Mbps;950 Mbps;1000 Mbps;1024 Mbps;Total general;id_provincia
2819;San Jerónimo;Maciel;82105190;136,0;;;;;;;6,0;;;;;;4,0;;;;;1,0;63,0;;;;;;400,0;;;;;;;18,0;;;;830,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1458,0;21
2820;San Jerónimo;Monje;82105200;;;;;;;;;;;;;;;;;;;;;;;;;;464,0;;;;;;;;;;;149,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;613,0;21
2821;San Jerónimo;San Eugenio;82105220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,0;21
2822;San Jerónimo;San Fabián;82105230;;;;;;;;1,0;;;;;;;;;;;;7,0;;;;;;211,0;;;;;;;9,0;;;;3,0;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;234,0;21
2823;San Jerónimo;San Genaro;82105240;;;;;;;;;;;;;;;;;;;;;;;;506,0;;;;;3,0;;;;670,0;;;;138,0;;;;;;;;;;;38,0;;;;;;;;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1366,0;21
2824;San Jerónimo;San Genaro Norte;82105250;;;;;;;;;;;;;;;;;;;;;;;;;;1026,0;;;;;;;43,0;;;;11,0;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1082,0;21
2825;San Justo;Angeloni;82112010;;;;;;;;;;;;;;;;;;;;;;2,0;;;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,0;21
2826;San Justo;Cayastacito;82112020;;;;;;;;;;;;;;;;;;;;;;1,0;;;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,0;21
2827;San Justo;Colonia Dolores;82112030;;;;;;;;;;;;;;;;;;;;;;;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,0;21
2828;San Justo;Esther;82112040;;;;;;;;;;;;;;;;;;;;;;1,0;;;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,0;21
2829;San Justo;Gobernador Crespo;82112050;1,0;;;;;;;;;;;;;77,0;;;;;;13,0;;;;257,0;687,0;125,0;;;;;;;326,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1487,0;21
2830;San Justo;La Criolla (Est. Cañadita);82112060;249,0;;;;;;;;;;;;;;;8,0;;;228,0;;;;;31,0;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;615,0;21
2831;San Justo;La Penca y Caraguatá;82112070;;;;;;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,0;21
2832;San Justo;Marcelino Escalada;82112080;;;;;;;;;;;;;;55,0;;;;;;14,0;;;;76,0;;162,0;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;318,0;21
2833;San Justo;Naré;82112090;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;21
2834;San Justo;OTROS;Sin Datos;;;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,0;21
2835;San Justo;Pedro Gómez Cello;82112100;2,0;;;;;;;72,0;;;;;;;;;;;;;;;;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94,0;21
2836;San Justo;Ramayón;82112110;;;;;;;;;;;;;;;;;;;;;;2,0;;;;141,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;144,0;21
2837;San Justo;San Bernardo;82112120;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;21
2838;San Justo;San Justo;82112130;550,0;;;;;;;14,0;;;3,0;;;30,0;;;6,0;;;200,0;;;;;;2750,0;;;;;;;201,0;;;;103,0;;;;;;;;;;;18,0;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;735,0;;;;;;;;;;;;;;;;;;;;;;;;;3275,0;;;;;;;;111,0;;;;;;;;;;;1,0;;8047,0;21
2839;San Justo;San Martín Norte;82112140;;;;;;;;;;;;;;;;;;;;;;;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35,0;21
2840;San Justo;Silva (Est. Abipones);82112150;;;;;;;;;;;;;;;;;;;;;;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,0;21
2841;San Justo;Vera y Pintado (Est. Guaraníes);82112160;29,0;;;;;;;289,0;;;;;;;;;;;;;;;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;348,0;21
2842;San Justo;Videla;82112170;;;;;;;;;;;;;;;;;;;;15,0;;;;;;271,0;;;;;;;74,0;;;;14,0;;;;;;;;;;;4,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;379,0;21
2843;San Lorenzo;Aldao;82119010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;460,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;460,0;21
2844;San Lorenzo;Capitán Bermúdez;82119020;;;;1,0;;;;565,0;;;201,0;;;1002,0;;;108,0;;1543,0;7,0;;;;182,0;;870,0;;;;;;;;;;;966,0;;;;;;;;;;;241,0;;;;;;;;;;;;;;242,0;;;;;;;;;;;;;;;;101,0;;;;;;436,0;;;;;;;;;;;;;;;;;;;;;;;;;561,0;;;;;;;;59,0;;;;;;;;;;;;;7085,0;21
2845;San Lorenzo;Carcarañá;82119030;;;;;;;;19,0;;;;;;16,0;;;;;1,0;254,0;;;;;;565,0;;;;;;;61,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917,0;21
2846;San Lorenzo;Coronel Arnold;82119040;;;;;;;;;;;;;;;;;;;;48,0;;;;;;179,0;;;;;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238,0;21
2847;San Lorenzo;Fray Luis Beltrán;82119050;;;;;;;;303,0;;;121,0;;;678,0;;;92,0;;914,0;50,0;;;;101,0;;202,0;;;;;;;;;;;560,0;;;;;;;;;;;68,0;;;;;;;;;;;;;;68,0;;;;;;;;;;;;;;;;24,0;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3188,0;21
2848;San Lorenzo;Fuentes;82119060;1,0;;;;;;;;;;;;;;;;;;;;;;;;;82,0;;;;;;;;;;;766,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;849,0;21
2849;San Lorenzo;Luis Palacios (Est. La Salada);82119070;35,0;;;;;;;;;;;;;1,0;;;1,0;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;478,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560,0;21
2850;San Lorenzo;Puerto General San Martín;82119080;215,0;;;1,0;1,0;;;1,0;;;6,0;;;;;;;;;;;;;2,0;;1,0;;;;;;;;1,0;;;2605,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2834,0;21
2851;San Lorenzo;Pujato;82119090;;;;;;;;;;;;;;103,0;;;;;;;;;;;;819,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;922,0;21
2852;San Lorenzo;Ricardone;82119100;;;;1,0;;;;1,0;;;;;;3,0;;;;;;41,0;;;;;;315,0;;;;;;;46,0;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1010,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1421,0;21
2853;San Lorenzo;Roldán;82119110;1,0;;;;;;;68,0;;;;;;66,0;;;;;;428,0;;;;;;1089,0;;;;;;;101,0;;;;1005,0;;;;;;;;;;;8,0;;;;;;;;;;;;;;137,0;;;;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;;;;;;;;;1961,0;;;;;;;;;1453,0;;;;;;;;122,0;;;;;;;;;;;;;7198,0;21
2854;San Lorenzo;San Jerónimo Sud;82119120;;;;;;;;;;;;;;2,0;;;;;;19,0;;;;;;120,0;;;;;;;19,0;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;939,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1101,0;21
2855;San Lorenzo;San Lorenzo;82119130;1,0;;;;;;;70,0;;;;;;170,0;;1,0;;;3,0;453,0;;;;2,0;;1402,0;;;;;;;212,0;;;;101,0;;;;;;;;;;;6,0;;;;;;;;;;;;;;417,0;;;;;;;;;;;;;;;;;;;;;;2295,0;;;;;;;;;;;;;;;;;;;;;;;;;3063,0;;;;;;;;227,0;;;;;;;;;;;7,0;;8430,0;21
2856;San Lorenzo;Timbúes;82119140;134,0;;;1,0;;;;3,0;;;;;;9,0;;;1,0;;;89,0;;;;;;222,0;;;;;;;30,0;;;;1146,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1637,0;21
2857;San Lorenzo;Villa Elvira;82119150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30,0;21
2858;San Lorenzo;Villa Mugueta;82119160;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;21
2859;San Martín;Carlos Pellegrini;82126020;;;;;;;;5,0;;;;;;6,0;;;;;;67,0;;;;;;275,0;;;;;;;52,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;406,0;21
2860;San Martín;Casas;82126030;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,0;21
2861;San Martín;Castelar;82126040;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;21
2862;San Martín;Colonia Belgrano;82126050;250,0;;;;;;;;;;;;;;;;;;;;;;;;;90,0;;;;;;;;;;;2,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;343,0;21
2863;San Martín;El Trébol;82126070;73,0;;;;;;;10,0;;;;;;47,0;;;;;;266,0;;;;;;698,0;;;;;;;27,0;;;;2561,0;;;;;;;;;;;;;;;;;;;;;;;;;320,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4002,0;21
2864;San Martín;Landeta;82126080;;;;;;;;;;;;;;;;;;;282,0;;;;;;;111,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393,0;21
2865;San Martín;Las Bandurrias;82126090;1,0;;;;;;;;;;;;;;;;;;;;;;;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,0;21
2866;San Martín;Las Petacas;82126100;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;21
2867;San Martín;Los Cardos;82126110;6,0;;;1,0;;;;1,0;;;;;;;;;;;;10,0;;;;;;115,0;;;;;;;17,0;;;;179,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;329,0;21
2868;San Martín;María Susana;82126120;;;;;;;;;;;;;;1,0;;;;;1,0;;;483,0;;;;31,0;;;;;;;7,0;;;;495,0;;;;;;2,0;;;;;113,0;;;;;;;;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1159,0;21
2869;San Martín;Piamonte;82126130;;;;;;;;;;;;;;;;;;;;;;;;;;1190,0;;;;;;;;;;;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1213,0;21
2870;San Martín;San Jorge;82126140;;;;1,0;;;;312,0;;;202,0;;;574,0;;;;;;811,0;;;;;;1143,0;;;;;;;192,0;;;;314,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1315,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4864,0;21
2871;San Martín;San Martín de las Escobas;82126150;;;;;;;;;;;;;;;;;;;29,0;;;305,0;;;;187,0;;;;;;;617,0;;;;22,0;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;530,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1695,0;21
2872;San Martín;Sastre;82126160;;;;;;;;2,0;;;;;;149,0;;;;;;52,0;;;;;;277,0;;;;;;;14,0;;;;91,0;;;;;;268,0;;;;;4,0;;;;;;;;;;;;;;134,0;;;;;;;;;;;;;;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1036,0;21
2873;Vera;Calchaquí;82133010;1050,0;;;1,0;;;;4,0;;;;;;7,0;;;;;;53,0;;;;230,0;;333,0;;;;;;;57,0;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1738,0;21
2874;Vera;Cañada Ombú;82133020;;;;1,0;;;;;;;;;;;;;;;;;;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35,0;21
2875;Vera;Colmena;82133030;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;21
2876;Vera;Fortín Olmos;82133040;;;;2,0;;;;;;;;;;;;;;;;;;;;337,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;339,0;21
2877;Vera;Garabato;82133050;;;;;;;;;;;;;;;;;;;;;;;;104,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104,0;21
2878;Vera;Golondrina;82133060;;;;;;;;;;;;;;;;;;;;;;;;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70,0;21
2879;Vera;Intiyaco;82133070;;;;2,0;;;;;;;;;;;;;;;;;;;;97,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,0;21
2880;Vera;Kilómetro 115;82133080;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;21
2881;Vera;La Gallareta;82133090;;;;;;;;;;;;;;;;;;;;;;;;373,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;373,0;21
2882;Vera;Los Amores;82133100;;;;;;;;;;;;;;;;;;;;;;;;122,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122,0;21
2883;Vera;Margarita;82133110;;;;2,0;;;;;;;;;;504,0;;;;;174,0;;;;;106,0;;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;848,0;21
2884;Vera;Paraje 29;82133120;;;;1,0;;;;;;;;;;;;;;;;;;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35,0;21
2885;Vera;Pozo de los Indios;82133130;;;;2,0;;;;;;;;;;;;;;;;;;;;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,0;21
2886;Vera;Pueblo Santa Lucía;82133140;;;;;;;;;;;;;;;;;;;;;;;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30,0;21
2887;Vera;Tartagal (Est. El Tajamar);82133150;;;;;;;;;;;;;;54,0;;;;;111,0;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210,0;21
2888;Vera;Toba;82133160;;;;1,0;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,0;21
2889;Vera;Vera (Est. Gobernador Vera);82133170;2000,0;;;;;;;9,0;;;;;;39,0;;;;;;234,0;;;;801,0;;684,0;;;;;;;85,0;;;;5,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3858,0;21
2890;Aguirre;Malbrán;86007030;;;;;1,0;;;;;;;;;1,0;;;;;;5,0;;;;;;89,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,0;22
2891;Aguirre;Villa General Mitre (Est. Pinto);86007040;;;;2,0;1,0;;;;;;;;;;;;;;;;;;;;;375,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;379,0;22
2892;Alberdi;Campo Gallo;86014010;;;;3,0;6,0;;;;;;;;;;;;;;;;;;;41,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55,0;22
2893;Alberdi;Coronel Manuel L. Rico;86014020;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;22
2894;Alberdi;Donadeu;86014030;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;22
